tempo (s),modo_1,modo_2,modo_3,modo_4,modo_5,modo_6,modo_7,modo_8,modo_9,modo_10,modo_11,modo_12,modo_13,modo_14,modo_15,modo_16,modo_17,modo_18,modo_19,modo_20
15.555555555555555,2.204269030013999e-06,-1.2011470186403198e-06,-3.304500807702286e-07,8.148211821780271e-08,-4.867678082768315e-08,-8.331456936510925e-08,6.055650424743109e-08,6.006137616286068e-08,2.0119427450471693e-08,-6.77687433445129e-09,3.0709863014104215e-09,1.9557450902828634e-08,-2.624600684348518e-08,-9.099103814008083e-09,-1.0256139824774772e-08,3.644201852337773e-09,1.116817037695355e-08,1.4699438610030812e-09,-9.828434510893492e-09,-2.224260503123992e-09
15.578231292517007,1.5573383259103608e-06,-2.7045300111379137e-06,-1.706401258512368e-07,-9.518284604459157e-08,-2.443711430955928e-08,-1.0022609836741282e-07,8.382581324965765e-09,4.925312639223039e-08,4.794433757623452e-09,-3.579690406476812e-08,1.9667994960901134e-08,-3.685638520744198e-08,-6.161278194924724e-09,9.754149613565189e-09,-1.6636855821698226e-09,-1.6383182606265565e-09,-5.532319179613987e-09,-5.7288097373648866e-09,6.818496881717693e-09,6.25176493461161e-09
15.600907029478458,-8.775248346446928e-07,8.467502050438831e-08,-2.5705419074958334e-07,5.6779041060435706e-08,-4.16784530207318e-08,-6.940443503898323e-08,-3.4534182649544226e-08,-6.667588091468392e-09,3.54255490823705e-09,-1.3875286740579222e-08,-1.6236516086014366e-08,-3.199379219449726e-08,3.356399350898421e-08,1.6882035439020376e-08,1.606305593260755e-08,-6.678568240560945e-09,-2.8960429323558745e-08,-2.4375192508592453e-09,-8.4609239509572e-09,-1.1856858758245929e-08
15.62358276643991,-3.067541530022472e-06,9.964465873135257e-07,-4.235728544786293e-07,-1.3529058439343719e-07,8.15346751868152e-09,-2.8856026814757857e-08,-5.717454803628261e-08,-2.641523256968811e-08,2.3391015984674506e-08,3.66041555279883e-08,-4.5004262497219035e-08,-9.040930602728632e-08,3.9335376243675836e-08,1.6121465583174612e-08,1.9964871482686786e-08,1.112046296726428e-08,-1.3525939465531237e-10,8.391132308446165e-10,-3.308040231930507e-09,-2.3608516391771004e-10
15.646258503401361,-3.6299407071665306e-06,-1.187248277989244e-06,-4.459663920865905e-08,3.895587689935837e-08,-5.1571788015271004e-08,-6.817646609443716e-08,-1.0291007497617669e-07,-8.644207970665613e-08,-4.414727870518244e-08,1.2539621999628442e-08,-1.5448053274328516e-09,-1.0383098532062985e-07,-3.240604430754369e-09,-1.3853300416623475e-08,6.44380153126055e-09,-1.415039108368609e-08,2.2939737198920944e-08,5.342093954736594e-09,-1.631472003276335e-08,-1.5174171731358416e-09
15.668934240362812,-2.850938815814898e-06,-1.1374786858603737e-06,-4.009261653224536e-07,-7.405407488743662e-08,-5.670454299978761e-08,-5.892767042663973e-08,-1.2039336713997963e-07,-9.601494521075399e-08,-5.285536202340176e-08,-2.7266256458859446e-08,8.734689754745053e-09,-9.96547448343559e-08,5.4077838836792224e-08,-4.27845173105028e-08,8.721712759194983e-09,-2.3601903949360015e-09,1.2399552964583539e-08,4.8197674335264316e-09,1.4931998980135645e-08,-2.487739051943804e-09
15.691609977324264,-9.299861531917436e-07,3.607426801574217e-07,-3.079369720409015e-07,8.673953790224423e-08,3.5462873253311855e-09,-3.485841897641349e-08,-1.30534942799128e-07,-5.9369135990043066e-08,-5.681968177312019e-08,-1.522031534637883e-07,1.7003607564407102e-08,5.1951160090451754e-09,4.577492973555377e-08,-4.725571437928401e-08,1.603456311792457e-08,-5.292908764991118e-09,4.273521502086219e-09,1.0969183197218292e-08,2.877498654808455e-09,1.3919844405528136e-08
15.714285714285714,7.734175520882833e-07,2.3043763507189736e-07,-1.9150874110485517e-07,-8.13550530944357e-08,6.987300667389269e-08,-1.5305520868304165e-08,-7.76057805283635e-08,2.564071913137662e-09,-5.136119990676006e-08,-7.583947281166633e-09,2.909664027581768e-08,-4.055046426064973e-08,6.932221793468978e-08,-3.92655347762783e-09,1.9200370950948027e-08,9.003221937133649e-09,-1.2994607076886936e-09,1.244371220112849e-08,8.520633974198675e-09,6.890855838519929e-09
15.736961451247165,8.151096046509045e-07,-5.00677342606703e-07,-1.000148118102438e-07,-5.8827809393743164e-08,-5.162404296367802e-08,8.163388123388405e-10,-1.1115324729663918e-08,-5.533549899997468e-09,-3.648147903011381e-08,-7.190547455800746e-08,2.854223603883523e-08,-2.179754377779193e-08,1.9361831672447457e-08,3.6029996823484384e-08,1.0062735119674456e-09,2.4538929690384467e-09,1.3471408439982264e-08,5.371673974732642e-09,1.1259001767757904e-09,1.1680165036623295e-09
15.759637188208616,-4.6351468804232397e-07,-3.059027054272867e-07,-3.8384701644306805e-08,-3.2707295818834805e-08,-4.3038685603147076e-08,4.8354986887936616e-09,5.0240840801247476e-08,8.383670596544996e-09,-3.280386021409843e-08,-6.752692336101973e-08,7.848440579400846e-08,-3.6995229403592734e-09,3.995096166086792e-09,-2.4094713651163592e-08,2.2033335839910208e-08,-4.385334481754369e-09,1.7447834193872116e-09,-3.344206402279265e-09,-3.8167238296870883e-08,-1.2675101691566009e-08
15.782312925170068,-1.7699105496159537e-06,3.16743901483488e-07,-1.1266932877555894e-08,-1.8674510418823097e-08,-2.4763129175860103e-08,-5.4672337471709806e-09,9.365001674360023e-08,-1.083258078301354e-08,3.3109119277933556e-08,-3.1473828049456956e-08,-3.987420884685334e-08,2.985254068415605e-08,2.1843631730059926e-08,-2.935962979034926e-09,-1.2828158891995822e-08,1.727237073591316e-08,1.176255251195971e-08,-3.216410015618243e-09,-4.502105705292831e-09,-3.781146342315986e-09
15.80498866213152,-2.1064003463013443e-06,1.2470079654547617e-07,1.0561090467444137e-07,5.729427984528337e-09,7.746102370548815e-09,8.34688222477163e-09,1.2658584626351255e-07,2.6483332441105678e-08,7.582723004686106e-08,1.4354008833326363e-07,-4.7712238276282024e-08,-3.925900919611576e-08,1.1053160644597505e-08,3.7273657874634235e-09,-3.860018163999011e-09,2.556536379556606e-08,6.889138658427379e-09,9.350992696258855e-10,7.409998439150446e-09,6.705107366503957e-09
15.82766439909297,-1.1569742511357254e-06,-2.8455056095841107e-07,-1.243423721205997e-07,-7.259921011080081e-08,-6.201543246001835e-08,-6.514533630354128e-08,9.771515613957905e-08,2.3386202256250286e-07,-1.328554229491598e-08,-8.033125838423265e-08,-1.4081141143416099e-08,-8.109596533691592e-08,3.5483553623513064e-08,1.6919524442856247e-08,3.153149839352041e-09,3.122939515462557e-08,-3.0885913802537954e-08,-2.63609223264369e-09,1.1674033287567093e-08,2.400744479311756e-08
15.850340136054422,1.9801904202673957e-07,5.113942339957828e-09,-1.6229988945370127e-07,4.517854458120152e-08,6.411979872858325e-08,-7.859644013156114e-08,5.926973153622315e-08,6.819779276013469e-08,-4.2168145096740117e-08,2.886769508855545e-08,-4.0338710338072794e-08,1.0899316963855666e-07,2.1665063807435463e-08,2.0230572122376386e-08,4.5950101422472294e-08,2.3514897917055685e-08,-2.3614793362275502e-08,9.730611951436306e-10,-1.73851200951393e-08,-8.511741067329472e-09
15.873015873015873,2.5800507403040993e-09,2.900758578309491e-07,3.871078491868596e-07,2.707311718452469e-08,-5.531838343229986e-08,-1.5243112733432974e-08,2.7074503236835047e-08,-1.3981117776983634e-07,1.737764991079303e-08,4.567110742108108e-08,2.9156259292677458e-08,-1.0525893190178405e-07,4.4714183299134187e-08,9.468656540576734e-09,1.4963900686511722e-08,6.411929661529273e-09,-1.4279104256552817e-08,1.6162748973089006e-08,9.308483143590031e-09,1.065804898871108e-08
15.895691609977325,9.449820848904496e-07,4.628117002383728e-08,-2.1317629743678434e-07,-2.0381555039292506e-08,9.759941615956146e-09,1.2590502206932465e-09,-2.8090836140631225e-09,-4.3854041436759926e-08,6.605232522346884e-08,-5.825739740048566e-08,1.4725152898151358e-09,4.578133977790674e-08,-8.050704892661239e-08,-1.4708544515277427e-08,-1.3545834677034418e-08,-5.7290591961302094e-09,4.333338502313738e-10,8.754700537982585e-09,9.738438426148963e-09,-1.3544282662139402e-08
15.918367346938776,1.6599902566495758e-06,-2.862515631494789e-07,-1.8811986096776074e-08,-4.09976668930275e-08,1.0247061303986046e-07,1.9503192474418907e-09,-4.9309278402413294e-08,4.9628230781728355e-08,-5.492696105243047e-08,1.5921955605920295e-08,3.4805784589577744e-08,-1.4771374946973725e-07,3.665391980472743e-08,-8.163958778971206e-08,-1.996739217994752e-08,-2.2909320961629834e-08,-2.058219199635516e-08,-1.6178415699385745e-08,-1.824518693464374e-08,5.774085503375321e-09
15.941043083900226,1.2856421678291254e-06,2.911688090926779e-07,2.762558054381262e-07,-3.6027085500795424e-07,-3.460140697310274e-07,-3.236007924031105e-09,4.924244907182498e-07,-3.256968468897651e-07,2.8359484906496375e-07,-1.741397048879992e-07,-9.987168646530806e-08,1.8123635518089083e-07,2.0333837078317814e-08,5.123766923488756e-08,-1.5169690116844996e-08,-2.6193974595046625e-08,-3.801449262048628e-08,1.9518168416165406e-08,2.4773272978608643e-08,8.20429910776141e-09
15.963718820861677,1.415282374052629e-07,1.913256000297906e-07,-2.1599179686642986e-07,1.0372089341091862e-06,-4.1182509916854374e-07,-2.181201215448975e-07,5.446794306563642e-07,2.9529346581436876e-08,-9.69570311184039e-09,-6.576965157826307e-08,-5.322051609832394e-08,-4.066955453250515e-08,1.9660442010885608e-08,7.684182233358517e-08,9.63536666772411e-09,-1.7177094893793172e-08,-1.8010998986844537e-08,-3.459981500430476e-08,-3.307319366689881e-08,-1.286424127002076e-08
15.986394557823129,-8.757898430652971e-07,-2.3019131508763832e-07,3.585653504867501e-09,-7.886171868414223e-07,4.18244677001429e-07,2.323814140512585e-08,3.922282996430545e-07,-8.833590666756057e-08,-1.4329124074123698e-07,5.666253092590682e-09,9.318253176673478e-08,-1.757537179940862e-08,1.0028751469824392e-09,8.21843975882482e-08,-1.2127447195934957e-08,1.5810372259014337e-08,2.2810269471696702e-09,9.162145076592593e-09,-4.645185534954357e-08,5.474342255872289e-09
16.009070294784582,-9.188498134695789e-07,-2.693074375562963e-07,2.989803968711489e-08,7.564162671072469e-07,2.0013157823047683e-08,1.0602479030960962e-07,1.8737278645942594e-07,-1.1299227544223782e-07,2.710501121702549e-08,-1.564166544867799e-08,-6.635532647735831e-08,-1.3583140737380515e-08,-1.694899775756319e-08,1.4738997461459827e-08,-7.68987333417241e-09,-5.908605150496467e-09,-6.411788089310989e-10,-2.0251512441368724e-08,2.099063619414638e-08,1.4113268627116921e-08
16.03174603174603,-5.423137213109572e-07,-8.132499137318042e-08,-3.23581337790561e-07,-5.198528661815876e-07,-1.5961423741982204e-07,6.030798137623305e-08,9.359859677898683e-08,-3.731557466538922e-08,-3.4829790473669104e-09,-3.70106182359249e-08,-3.572350913505653e-08,7.959571460090677e-08,3.1290805611873387e-08,5.0798466454058734e-08,4.252408107369879e-08,-6.218038227755649e-09,5.823658557636098e-10,1.069825901439441e-08,7.400963895240177e-09,2.3295416976560856e-09
16.05442176870748,4.1102502106759094e-08,1.4970187011832053e-07,3.6936256694324113e-07,3.28517731284328e-07,9.246936917190868e-08,2.628037113553529e-08,4.5254904795967276e-08,7.904301855896006e-10,4.5313341186723936e-08,5.5854950735188854e-08,9.56645644103646e-08,-1.1644284734330995e-07,-2.2488999302324677e-08,2.657431961658421e-08,-1.0176872211374878e-07,-4.951732454778345e-08,-2.544065639074212e-08,-1.992376478909455e-08,-1.1886909253403063e-08,-1.8669085455293895e-09
16.077097505668934,7.007707939869189e-07,-1.0135644999053969e-07,-1.4524726359553444e-07,-1.6188993735491605e-07,5.679234974897565e-09,-6.171712048373837e-08,3.032318212072508e-09,9.060098001353766e-10,-2.112523934099649e-08,-4.6971072504957216e-08,-5.0098593434289e-08,-2.4796009986379878e-08,-2.106165145415424e-11,-5.191797966202195e-09,6.633361034500044e-08,1.4140509744204234e-08,4.078866317619888e-09,-2.364062072436786e-09,-1.2063614534792916e-09,2.1044474897317527e-08
16.099773242630384,6.309281107461824e-07,-1.9136666651398494e-07,-2.0354062780922434e-07,8.402087090562393e-09,6.248165323809867e-08,-3.3161619354685184e-08,-8.642536227405534e-09,-2.4581673678171453e-08,-5.741820786566946e-09,-7.058774632221153e-08,-1.0297059027456768e-08,1.4731530955815009e-07,1.028503454900821e-08,-3.633395267226534e-08,6.743151865533281e-08,3.6428731582083316e-08,2.8624154645792628e-08,3.422772958652523e-08,2.4335360775114243e-08,-3.901603504900382e-08
16.122448979591837,-1.6489826919183843e-07,9.52765614787113e-08,3.735811960173102e-07,-1.6856443552486582e-09,-1.0915102819719522e-07,2.011943853239182e-08,-9.384681266174878e-09,8.276139137876224e-09,1.3992580960960477e-08,-3.184622483266728e-08,1.493081091099427e-08,-1.0785009048889954e-07,-3.274462246812456e-08,-4.127869262833587e-08,-4.9106125001830544e-08,5.970287271366193e-09,1.1280160605339656e-09,4.888991710222996e-09,-9.120362983011972e-09,4.8740078632706444e-08
16.145124716553287,-5.84099697585524e-07,-2.955396254752414e-08,-3.971404832428371e-07,-7.002585475119776e-10,1.590330537660738e-07,4.270949780630362e-08,-1.384314673002941e-08,2.210185621217405e-08,2.3541605788089453e-08,-6.441300864837925e-08,4.8433869203507147e-08,5.035164292184291e-09,-3.1323356586850475e-08,-2.0495364936812497e-08,-6.65053461127353e-08,-3.5932234810634605e-09,-4.391623396956705e-09,-9.481312097509339e-09,-3.2199604433476696e-10,-5.945486927371283e-08
16.16780045351474,-6.518842263645908e-07,-1.2472162882431293e-07,2.732663891265814e-07,5.322986681567128e-08,4.241506019354755e-08,2.2212255511606397e-08,-1.9701564345324076e-08,1.4729071836007264e-08,1.7527975458573816e-08,-2.3735090077197275e-08,-3.544444095182449e-08,1.281187703487845e-09,-3.091180298319945e-09,1.91542605249906e-08,2.468961376968794e-10,6.726732169926321e-09,-1.0414880462061693e-08,1.387560925794441e-09,-6.385215782815662e-09,-3.9627857433441006e-08
16.19047619047619,-7.815003844688938e-07,-7.596820292153568e-08,-8.836656507469791e-08,-8.807404263870078e-08,-1.913653014167827e-07,9.941724784491213e-09,-1.2689128161421095e-08,3.944039163739599e-08,3.7011752809390703e-09,1.967984090964609e-08,1.1013086190552655e-07,-5.85033391413754e-09,-2.9219244365082308e-08,1.6003005721699817e-08,4.225384402486853e-08,1.232656537421034e-09,-1.0871542309293648e-08,-1.0467769344619198e-08,-4.086346368983581e-09,-1.8094796859447832e-08
16.213151927437643,-2.0314665208614912e-07,5.804914975307227e-07,1.0721392479122442e-07,-4.067065635004917e-07,3.142746660533065e-07,4.079674169622067e-10,-1.385507805055592e-07,1.9786633535296383e-08,-2.6075470742860853e-08,5.327680238243936e-08,-2.6864922858746653e-08,-2.5681117647719273e-08,4.075921404250056e-09,2.8473494447225437e-08,7.013699612702657e-09,-2.279953072495542e-08,-3.077953928115585e-08,-2.8705654620991002e-09,-2.6881609916759187e-10,1.354250777371399e-10
16.235827664399093,-4.1256941919572475e-07,9.094520223334374e-07,4.128545700635715e-07,-2.0937408103279964e-07,-2.263835238810524e-07,-1.1809810097137897e-07,-2.6448366869198035e-07,-9.020065636647539e-08,-1.639977277403113e-08,-1.1479314141534095e-07,4.641402690342391e-08,-1.3553540862964332e-07,-3.0871525157039615e-08,9.213249866036784e-09,-6.395193398544817e-08,1.571525077109842e-08,2.3659332174081977e-08,6.0007720395917125e-09,-4.999231810496634e-09,3.549610984959106e-09
16.258503401360546,4.831396304883179e-08,5.02723050368091e-07,2.8546310197369115e-07,-1.562606086140307e-07,-3.254566487448809e-07,3.283593931176618e-10,-2.3515716923343704e-07,-1.1653806577008242e-07,-5.11453946645141e-08,1.9726096164927024e-08,7.104030492686554e-08,5.90624772194281e-08,1.492811868569972e-07,6.393619391080587e-08,6.754109022476067e-08,-4.784973525302092e-08,1.3598685042640853e-08,1.8947494339417307e-09,3.4275025166953316e-08,2.7460609186920254e-08
16.281179138321995,4.914831410274043e-07,5.970759798309261e-07,3.1117275742883986e-07,-1.3538322042640795e-07,-3.816090431537974e-08,9.305406220975083e-08,-1.2435766447858514e-07,-1.1492271302683954e-07,-4.546571191213878e-08,-1.2673743932488063e-07,7.848883620394656e-08,-4.935165553979389e-08,1.1840345302586994e-08,1.6338696610258566e-08,-9.183671694373e-09,-3.606645359194127e-08,8.365941318045906e-09,1.6174695706693332e-08,7.439481910374386e-09,2.5046234264209865e-08
16.303854875283445,5.502066822358452e-07,9.184087978557288e-07,4.0425688177748096e-07,-8.729055224519394e-08,-1.5628807030083007e-07,9.623864528309693e-08,2.6449876023347416e-08,-9.743780437995246e-08,5.923371706749804e-09,-1.928638315315352e-08,2.4395147104987416e-08,1.2110347651560749e-07,-3.2180499568226075e-08,2.4155047302585406e-08,4.6588800966864184e-08,-1.44852095549224e-07,-2.4455185658307527e-08,-7.887826382368966e-10,-1.0905940911665084e-08,-1.8645950990273992e-08
16.3265306122449,3.023030544754829e-10,9.002419861408413e-07,-2.3745634239680154e-08,-5.8928757299078734e-08,-1.5197771744247979e-07,3.9320106920537756e-08,1.8832885590505068e-07,9.236366419927655e-09,5.419122125253793e-09,-1.7441724424717285e-08,-7.879206941869956e-08,-1.487663037251364e-07,-3.465466542253921e-08,-2.6554105331872893e-08,-4.4971810788984436e-08,-6.956175382369984e-08,2.1936425339681535e-08,9.362710591495455e-10,-1.8432431710662941e-09,7.0045636724763e-09
16.349206349206348,2.261176735902779e-07,-1.1036164413991178e-06,-1.6740096767296873e-07,-1.1104240057052938e-07,1.2100546140813096e-07,-2.0263783189232447e-07,1.939189835574519e-07,9.570300146414777e-09,-1.844913160833418e-08,4.585177867803561e-08,-5.517403822652644e-09,4.667584422915302e-09,-7.26457828154038e-09,-6.669579843298398e-09,3.443168322411322e-08,-1.3815254186140128e-07,-2.9570591703872297e-09,6.5572437947591544e-09,-1.5291327008965218e-09,-2.242122868068163e-10
16.3718820861678,-2.73243745194982e-06,-1.496719692238451e-06,7.575394362419235e-07,3.4262563615393145e-07,-5.804653258381468e-09,-9.037176859924303e-08,3.1308240461515157e-07,1.1664103709004965e-07,1.0205915946789697e-08,-4.386325505002977e-08,-3.308969156417464e-08,1.1401396725728389e-07,1.4832335192784405e-08,6.267847081716464e-09,1.568933312860707e-08,-4.4083629100392235e-08,2.227953591606234e-08,3.8217870205661016e-09,-6.821843082273481e-09,1.064866853588156e-08
16.39455782312925,-9.82089370523702e-07,3.039688610134655e-06,-4.946793264713139e-07,-1.6279054672271986e-07,8.189045345435988e-08,4.3865229820823595e-10,3.175247577415261e-07,1.1675517103320716e-07,4.0348961211770383e-08,-7.507224225594018e-08,-2.953040509307701e-08,-1.6287708578677828e-07,1.3391108875225531e-08,3.2789891313153534e-09,-3.188476085773093e-08,-1.2858904805702883e-08,7.213513495903965e-09,3.1403281396209965e-10,8.435932342587751e-09,-2.807096464738321e-09
16.417233560090704,1.4886597093529037e-06,2.0873108211891375e-06,4.6126956841829914e-07,2.9044470363584615e-07,3.143677849667203e-07,-5.534110308180869e-08,2.3378575990263177e-07,7.614088566827273e-08,1.1879482238094268e-08,7.080971853392276e-08,6.413233131512043e-08,7.929437857861969e-09,-3.032641238202884e-08,4.411396091409484e-09,2.8766121901527368e-08,-4.613772186922284e-08,-1.099553116994447e-08,6.079164353258859e-09,1.778271864837728e-08,8.885867864697617e-09
16.439909297052154,2.7485143456821883e-06,-1.3701574608582664e-06,-2.2819127966820977e-07,-1.9720213220333998e-08,1.1651685610228131e-07,-1.4079504841253339e-08,9.258663026616322e-08,7.135490567304833e-09,-3.334726471322207e-08,9.386158531319439e-08,-6.721433733618938e-08,2.3949907798519035e-08,-4.016134777766894e-08,-1.4195720522478304e-08,1.3630130980023253e-08,-1.8139937009617346e-08,1.1371375747445844e-08,6.4201305078672445e-09,4.876362534735393e-09,-9.315133588919845e-09
16.462585034013607,2.263308517939025e-06,5.85528765338015e-07,1.5535208038211504e-06,-3.950782510052454e-08,2.883406316226016e-07,3.3891513998101076e-07,-1.58116628877609e-07,5.811795590793092e-08,6.614167230606289e-08,-1.26795512334064e-07,1.29002710207883e-07,-4.070807775048065e-08,4.343473997555977e-08,-1.4598834276758317e-10,-1.1416577336099834e-08,-5.7426445326430696e-08,8.642564602200086e-09,-6.933590265012888e-09,1.2694530876018348e-08,2.0900112679873395e-08
16.485260770975056,-1.3148600709685056e-06,2.443537644200801e-06,-3.0334955735091787e-07,2.5323032362706416e-07,-5.239811239303385e-07,1.0157778419554994e-07,-1.8681223462012774e-07,6.158726593487491e-08,-1.1306595623112569e-07,1.949256007106706e-08,-3.15712045707924e-08,1.4020995882992692e-07,-8.672967348534563e-08,-8.093777940267776e-09,-5.254780101547532e-08,-2.9347130617155246e-08,-2.415527770550745e-08,-7.79297412052009e-09,-1.470437697391948e-08,-1.2280116885036355e-08
16.50793650793651,-2.807606635860645e-06,-5.956598041518998e-06,-1.1687196015100152e-06,-5.471343785343565e-07,6.59235928006781e-08,-9.574460378759891e-08,-1.7054680873705116e-07,4.500028553835654e-08,-4.634425527190158e-08,9.398640702481891e-08,-3.082228373091621e-08,-1.4869285638212865e-08,-2.2412793259342335e-08,-3.435419825967732e-08,-1.613955958829457e-08,2.0343823071594014e-08,1.7714386238964062e-09,-8.836363175502944e-09,6.852653648924906e-09,-1.6732239012037159e-09
16.53061224489796,-7.810020493604108e-07,-7.540124767198599e-07,9.424677233695804e-07,3.470097236936357e-07,1.5428454161285987e-07,-9.507860358883227e-08,-1.9396486442157707e-07,4.06675862537672e-08,3.7062015211536486e-09,8.998671749114945e-08,4.3723038613958993e-08,-8.352342146415303e-08,-3.3826389485962624e-09,-3.9849485161855695e-08,-1.7278858644723045e-08,-9.428562692528795e-09,-4.757736820929543e-09,-1.2468547677569119e-08,5.82233157165379e-09,-7.270965997022391e-10
16.55328798185941,1.2298437890868005e-06,4.6294090361928764e-06,-7.083254482401917e-07,-3.4934577347258933e-07,-1.380376254226987e-07,-2.3885426798824416e-09,-1.6109930443278293e-07,6.435570915724981e-08,2.065618067368305e-08,-2.2207274886076024e-08,-2.46978945164582e-08,-2.6110316612271395e-08,1.5181281609863936e-08,3.568602912410198e-09,9.117140244526902e-09,-4.755778269999468e-08,6.993756148064501e-09,6.348405710130554e-09,1.1862968227383169e-08,7.4419478890561545e-09
16.575963718820862,9.682613777701462e-07,-3.6277921172328823e-07,2.4173526059242125e-07,2.678510843574499e-07,2.9721466239564828e-08,3.607321514256071e-08,-1.0678262260635125e-07,7.921358108376063e-09,6.850236878565683e-08,-1.4967825966818685e-08,-1.819030816236298e-11,-6.299339988465008e-08,-7.115945255031329e-08,-3.222257513355602e-08,-2.4792480835203807e-08,1.3514306453013709e-08,3.209052566759129e-09,9.532295419111295e-09,1.3951528243305698e-08,1.998953898156139e-08
16.598639455782312,-4.770638784627262e-07,-3.423718423270662e-06,1.626401486362662e-07,-1.5280175748701931e-07,4.122787671948272e-08,2.2912132727270664e-08,-4.993229146981097e-08,-1.2529342772621803e-08,-3.415068441196506e-08,2.291288287112951e-08,1.0801695970093083e-09,1.3206291751341346e-07,4.640372122863337e-08,1.2034768908360312e-08,-3.5770162922999653e-09,4.0566340870994586e-08,1.2979714209597182e-08,1.007464502022191e-08,5.578356112059667e-09,1.1428922309224198e-08
16.621315192743765,-1.7848157987363717e-06,1.1810914704798405e-06,-3.7709924130812857e-07,1.812323490744956e-07,-4.879493408399777e-08,1.647151635533094e-08,5.22068361475453e-08,-2.7261655455971016e-08,-2.4349618385666155e-08,3.955795407700841e-08,8.08761012383102e-08,-2.6986968100010942e-08,-1.0337120162884897e-07,-2.594968325715514e-08,-1.554495663894581e-08,-2.0995490276761098e-08,-1.7660463030634034e-08,-9.485593773572512e-09,-1.328477982888738e-08,-2.628944172810824e-08
16.643990929705215,-8.717959906503086e-07,2.4256480619801267e-06,2.125949150852856e-07,-2.4015847241363384e-07,-9.1076771236356e-09,2.433175507681547e-09,1.1789603699612759e-07,-3.2824832507751495e-08,-1.2038314895759875e-08,-1.0538990960937815e-07,7.519416463045493e-09,4.855479220501188e-08,6.879984328902084e-08,9.993664654800336e-09,7.65459105559071e-09,3.331387676134931e-08,3.489763825791911e-09,1.0061997821177138e-08,9.413109878179055e-09,5.34193762322875e-09
16.666666666666668,6.26300674282806e-07,-1.6240845300767141e-06,-1.8184034430315237e-08,1.2278573899127032e-07,-5.20908425229614e-08,-3.847842491169823e-08,1.4473808818514728e-07,-4.226772166345253e-08,3.0495453643744732e-09,7.869307615680595e-08,-6.078970140435694e-08,1.3387986433743822e-08,-1.9342296152886152e-08,4.053527419516561e-09,-2.2131938516530647e-08,4.341908639313661e-09,-8.722795892178236e-09,-7.840633801625397e-10,-1.4943693587473104e-08,-1.2341061155638397e-08
16.689342403628117,1.6024606171817736e-06,-1.9276482916424795e-06,-1.384479371979248e-07,-1.3080652628954452e-07,-9.096696069131993e-08,-3.1918030941474756e-08,1.4211043437048412e-07,5.5621373070526465e-09,-3.45889432488925e-10,-2.1741550030369244e-08,-5.5669011078199856e-08,-1.4266610914297333e-07,-2.2528909939130188e-08,-1.1182610465373068e-08,-7.9725940264462e-09,-1.4774386318098695e-08,1.306841434978155e-08,1.505619022137266e-08,4.1929067310496925e-09,1.1976282046796697e-08
16.71201814058957,1.6078016813978539e-06,1.470960955361175e-06,1.6749538955517196e-07,-7.865693236305796e-09,6.506343555296559e-08,-2.604798864823723e-08,9.361510461961245e-08,3.46370696822538e-08,-1.114713465539963e-08,1.5277537035921417e-08,4.7992976447866173e-08,1.461381001838795e-08,-9.0230820404269e-09,-1.9516818504445188e-08,-4.485451666588241e-09,9.268365155232475e-08,1.2654257731287642e-08,-3.514971325697264e-09,3.399848921867796e-09,9.003121754016966e-09
16.73469387755102,7.737237576094886e-07,1.5978169943232517e-06,-3.762868862249414e-07,-1.0096169530533781e-07,2.344582840609039e-07,-6.725252385367729e-08,2.971306155516724e-08,3.8250966818213676e-08,2.571029905941655e-08,3.258290853066342e-09,-6.180971492953966e-08,-4.914580037309713e-08,-4.564858196889184e-08,-5.376694931355674e-08,-3.692033236511916e-08,6.768451430694805e-08,-2.1063692465467362e-08,-1.291397925940185e-08,-4.72317216069767e-09,8.550636112263689e-09
16.75736961451247,-9.69508171590787e-07,-3.986896912503668e-07,7.160924057957485e-07,-6.364634570193253e-08,1.1615509771425556e-07,-5.508299457123605e-08,1.1999248008074896e-08,7.785958700897102e-09,9.677750741737162e-09,7.019848424026178e-08,-1.557389989003056e-08,-4.9098334349294346e-08,3.737532317315791e-08,9.855225742663283e-09,2.303612350120866e-08,-1.3157229975131844e-08,-1.663393355394011e-08,-8.461867730912685e-09,-3.724514504605174e-08,-2.254585923197293e-08
16.780045351473923,-1.56089394699493e-06,-4.772323279825907e-07,-1.608953381938026e-07,-1.516133452880335e-07,2.4862955539752027e-08,1.772151680281321e-08,-2.412645281335289e-08,-2.8813975173175517e-08,-4.047431997156661e-08,2.600378233645533e-08,-3.9378423808788274e-08,7.3399947931995e-08,7.020699694936588e-08,1.3602872601774293e-09,-2.517077894695961e-08,3.050230932263766e-08,9.244078192036426e-09,4.0759491327821635e-09,1.004053835237169e-08,6.979138024261225e-09
16.802721088435373,-1.0024311609572026e-06,1.3751396728507039e-06,4.0556290387821984e-07,-1.267773544190773e-07,-7.746529771551134e-08,3.304639721759292e-08,-1.842764408426661e-08,-3.682050904751315e-08,-1.1412596712625744e-08,-1.2494987691047782e-07,6.400722924213344e-08,-2.9200809332952806e-08,3.665907300646153e-08,4.687460434670586e-08,6.62191629643026e-08,-1.3064650342054814e-08,-1.2303751322279665e-08,-4.796807177903085e-09,5.4472099349931436e-09,-4.4936190797985584e-09
